Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Location_encoded,Year,Month,Day,DayOfWeek,Hour,Season,Season_encoded,Comfort_Index
San Jose,2021-02-11 16:00:00,1.3845145128738912,-0.024290218818916152,-0.9266675351220512,-1.0716997114482003,9,2021,2,11,3,16,Winter,3,1.2607988870437419
Dallas,2020-09-30 13:00:00,-0.11474733766328651,0.9167199349366026,-0.8595080696807889,0.6431617990215739,1,2020,9,30,2,13,Fall,0,-0.9012372927884127
Los Angeles,2020-10-13 19:00:00,2.074942185863382,1.3969508307704925,0.8305751571490686,0.6721432761928217,3,2020,10,13,1,19,Fall,0,0.11831759884094098
Phoenix,2023-06-09 17:00:00,2.6124669295365925,-0.7434965133064743,-0.9029134103819229,-0.9494480720132167,6,2023,6,9,4,17,Summer,2,2.432134650733938
Houston,2021-06-22 23:00:00,0.5775102534422418,0.7790010846336463,-0.6931777839055184,-0.27086837061440766,2,2021,6,22,1,23,Summer,2,-0.04944251027729901
Houston,2023-12-24 00:00:00,-1.2039264491856967,1.4651852532184386,-0.8993428420866161,-1.5797627973223078,2,2023,12,24,6,0,Winter,3,-1.0982906704525672
Philadelphia,2023-04-07 22:00:00,0.39947743961651666,0.8043809103328033,0.08708414758077772,-1.617569547301653,5,2023,4,7,4,22,Spring,1,0.32452904343818045
Chicago,2021-03-20 03:00:00,0.05561252230946274,-0.8093875019671889,0.37381823243644136,-1.5913377230912042,0,2021,3,20,5,3,Spring,1,1.1472599082927377
Chicago,2022-05-29 04:00:00,0.48790353218710725,-0.3084068865110877,-0.5744742930675983,0.2029061968032439,0,2022,5,29,6,4,Spring,1,0.42281423741435137
Chicago,2022-10-30 04:00:00,-0.15863548565702507,1.283688193973417,0.685409852545799,-1.063959417215949,0,2022,10,30,6,4,Fall,0,-0.5322557061747433
Los Angeles,2020-12-21 03:00:00,0.7258382262470576,0.14884085695087956,-0.9844372258330505,1.493618809306527,3,2020,12,21,0,3,Winter,3,-0.2056471862581858
San Diego,2021-03-16 00:00:00,0.6093156340678756,0.6095949536457315,-0.6329857480539086,0.9520574674869351,8,2021,3,16,1,0,Spring,1,-0.37396097265317163
Philadelphia,2022-01-09 23:00:00,1.63292330891009,1.1979587491885297,-0.8949880346465566,-0.05513430118618992,5,2022,1,9,6,23,Winter,3,0.24598010919676822
New York,2022-03-11 20:00:00,-0.2250607771651021,1.4734534540663646,0.3641861092053701,-1.3082061709928936,4,2022,3,11,4,20,Spring,1,-0.605002536314829
Los Angeles,2021-02-06 13:00:00,0.4232366273386349,-0.9484234186797194,-0.24798645225119653,0.38811285291367087,3,2021,2,6,5,13,Winter,3,0.7281926381806758
Houston,2023-08-09 22:00:00,0.43880260013760103,2.0949457559810027,-0.9109888536193342,1.325056877863255,2,2023,8,9,2,22,Summer,2,-1.57667356724635
Phoenix,2021-01-02 16:00:00,0.5568021574004155,-2.64719847815043,2.1640936695115456,-0.37318634196393297,6,2021,1,2,5,16,Winter,3,2.19020974547204
San Diego,2020-09-10 22:00:00,0.2912101315833145,0.8665106533296402,-0.9518738285121691,0.26645864523037616,8,2020,9,10,3,22,Fall,0,-0.4805433996306188
New York,2022-03-05 03:00:00,-0.44591990200155984,-0.6810845668349405,0.0870509815786553,0.5881746008788143,4,2022,3,5,5,3,Spring,1,-0.050935590893184925
Chicago,2023-08-04 15:00:00,-0.28465852054159907,-0.3542222395111275,-0.9477024648061539,0.0794907441263768,0,2023,8,4,4,15,Summer,2,0.025173476934987133
Chicago,2020-10-01 07:00:00,-0.3323048377435887,-1.4127143812482943,-0.971980638275153,1.1475735345151576,0,2020,10,1,3,7,Fall,0,0.28405345329725573
Philadelphia,2023-02-19 20:00:00,-2.07301165429614,-0.49586155334223353,-0.08782557765601424,0.13191670088597662,5,2023,2,19,6,20,Winter,3,-0.9976780076453086
Dallas,2023-01-18 03:00:00,0.03131188149035181,-1.1056811211194892,2.4662984738581852,-1.122624564216997,1,2023,1,18,2,3,Winter,3,1.1500726286898921
New York,2023-05-27 04:00:00,0.008356563394340504,-1.1429427090566284,-0.7448217996979111,0.5043180876556831,4,2023,5,27,5,4,Spring,1,0.5568033471374221
Phoenix,2023-09-13 14:00:00,0.34054886585314165,-2.519839846473497,-0.7792313849976867,0.8032376249050008,6,2023,9,13,2,14,Fall,0,1.539253885056179
San Jose,2020-01-08 07:00:00,-0.5264961144500788,-1.1485703076538112,0.9967494064632533,-1.4964233715282964,9,2020,1,8,2,7,Winter,3,0.9748742704468852
San Jose,2021-05-13 14:00:00,-0.7674210609877723,-1.1256066923121393,-0.9788905202003891,-1.5518112925103753,9,2021,5,13,3,14,Spring,1,0.833060385034601
Dallas,2022-03-17 09:00:00,-0.8620916458455364,1.0354140554907545,0.4243753239543442,-1.411615689368517,1,2022,3,17,3,9,Spring,1,-0.6735815497365308
Los Angeles,2021-09-04 10:00:00,0.21858195788606605,-0.2939191580909745,-0.7005904096390612,1.3559360084210266,3,2021,9,4,5,10,Fall,0,-0.17900908713383473
San Antonio,2021-06-05 00:00:00,-1.7944403128581121,0.6558143652128887,-0.37289625953562544,0.3615199631707607,7,2021,6,5,5,0,Summer,2,-1.6565985828032763
New York,2022-09-14 00:00:00,0.37038067112706113,-1.0910470289096843,-0.5619741232361875,-0.020961684780085886,4,2022,9,14,2,0,Fall,0,0.9397012820524588
New York,2020-03-03 14:00:00,-0.49508495637605016,-1.1913891765673947,-0.31821563353326415,0.9119617783455435,4,2020,3,3,1,14,Spring,1,0.1287119659305991
New York,2022-05-16 20:00:00,-0.04795543350848238,0.45721411921017685,-0.257459584418794,0.7764198517194125,4,2022,5,16,0,20,Spring,1,-0.6127733144526673
San Antonio,2022-07-16 02:00:00,-1.1296519175393966,-0.7923631687260737,1.320852861065774,-0.5895763227572538,7,2022,7,16,5,2,Summer,2,0.03908606028334409
San Antonio,2022-09-06 00:00:00,0.25994592748275114,1.0418750662020002,-0.4265512945325635,0.48126867630085945,7,2022,9,6,1,0,Fall,0,-0.6926805258585736
New York,2020-11-23 13:00:00,0.2389817347898232,0.5223785453761529,0.9863201522038884,-1.5060026849870785,4,2020,11,23,0,13,Fall,0,0.3671527872186985
New York,2020-06-23 03:00:00,0.06568854965126911,0.6291553649643512,-0.7941920084261841,0.955449079286417,4,2020,6,23,1,3,Summer,2,-0.7207070362924518
Chicago,2021-02-14 06:00:00,-0.5068827702802894,-0.47210103515240576,-0.315276828828874,-1.178572470244282,0,2021,2,14,6,6,Winter,3,0.4318091556880223
Phoenix,2022-12-18 18:00:00,1.1157111337033039,-1.4432886943946872,-0.37529731748634754,0.7743987025489978,6,2022,12,18,6,18,Winter,3,1.3287693483932133
Phoenix,2020-10-27 18:00:00,0.568646213837745,-0.9018600752136757,0.49151741069228505,-1.6201826701983437,6,2020,10,27,1,18,Fall,0,1.5318370067121374
San Jose,2022-12-28 23:00:00,-1.6894429945089442,1.4792693430130275,1.305065003595138,-1.0440023929314193,9,2022,12,28,2,23,Winter,3,-1.6033290928720152
Phoenix,2022-06-18 17:00:00,-0.49152550420578633,-2.2196316645062955,-0.2620547102005652,1.4583963347094853,6,2022,6,18,5,17,Summer,2,0.5928287116262385
Phoenix,2023-05-12 04:00:00,1.0979785204960326,-2.783649811590898,-0.1862153194762635,0.37156596852517454,6,2023,5,12,4,4,Spring,1,2.333579148085822
Chicago,2021-04-28 08:00:00,-1.3900294286472124,-0.9997139401306198,0.37546680507388946,-1.0477229541188797,0,2021,4,28,2,8,Spring,1,0.1835661866761349
San Jose,2023-07-28 11:00:00,0.8177474803787312,1.0172908505968357,-0.9190212167294908,-1.0504497820050545,9,2023,7,28,4,11,Summer,2,0.232719723852499
Los Angeles,2021-09-24 16:00:00,0.0520753283966157,1.068506183861846,1.1612516318388075,0.06110205927486426,3,2021,9,24,4,16,Fall,0,-0.681360667462549
Phoenix,2021-09-14 22:00:00,0.6822373651364324,-0.8252504167835206,-0.31535125627328997,-0.47097272940384155,6,2021,9,14,1,22,Fall,0,1.1257258636952097
Phoenix,2020-10-02 15:00:00,1.1310442822874198,-2.3959971565833826,-0.8130950072859735,-1.6881947560268435,6,2020,10,2,4,15,Fall,0,2.867073229173637
Phoenix,2023-08-05 19:00:00,-0.5478823112104007,-0.2811507028218936,0.21289324059598544,0.981469877712688,6,2023,8,5,5,19,Summer,2,-0.5176860050775374
Phoenix,2020-09-29 23:00:00,0.21807796579873284,-1.0289012950165237,-0.8130067948667256,0.9034700925271866,6,2020,9,29,1,23,Fall,0,0.46349105597284823
San Jose,2020-02-27 18:00:00,-0.4664441365618987,1.3819136343592762,-0.8934480292671696,-0.00590628989278698,9,2020,2,27,3,18,Winter,3,-1.1765451760362524
San Antonio,2020-08-06 04:00:00,-1.2682206825591036,-0.2787205649272911,0.5422551093736617,-1.0636970450947758,7,2020,8,6,3,4,Summer,2,-0.20191642998090467
San Antonio,2021-12-14 20:00:00,-1.0435275386625853,-0.010419258760184931,1.7810383081626158,-0.678616399988406,7,2021,12,14,1,20,Winter,3,-0.3805439339672394
Phoenix,2022-10-20 10:00:00,1.6617454193638077,-0.8262104108130578,0.19629248643870853,-0.059686997189371406,6,2022,10,20,3,10,Fall,0,1.5735577481696221
Dallas,2023-07-14 08:00:00,0.5850451945201478,-1.2503310134749228,-0.20299948502752949,-0.7407532785201043,1,2023,7,14,4,8,Summer,2,1.440991320162709
Dallas,2023-06-14 21:00:00,-1.1586944213710777,0.8230518879411663,0.3987367284605902,-0.7272436237101471,1,2023,6,14,2,21,Summer,2,-0.9717067932780383
Chicago,2020-11-13 21:00:00,-0.00992335316226269,-1.2782958605904025,0.027339028893920425,0.6389861843930916,0,2020,11,13,4,21,Fall,0,0.5831541860363657
Houston,2022-12-29 23:00:00,1.2734412016387118,2.119472934405368,-0.5046749820494069,-0.023995454008111986,2,2022,12,29,3,23,Winter,3,-0.5812512538944266
New York,2022-08-03 06:00:00,-1.7564507412508086,1.1892876023963133,0.44007564432374635,-0.924220928713273,4,2022,8,3,2,6,Summer,2,-1.5013544740862441
Dallas,2020-03-16 23:00:00,0.02927333050160772,-0.09947829012277513,0.7005099686907066,-0.5386548386590634,1,2020,3,16,0,23,Spring,1,0.2819591133478375
San Diego,2020-08-13 10:00:00,-0.4791059332449357,1.0024781249223769,-0.8547988524583502,0.6222628197541216,8,2020,8,13,3,10,Summer,2,-1.1719997198137524
Phoenix,2022-02-20 01:00:00,0.05564182112945076,-2.483351042192288,-0.6718872342902099,1.5535431353217686,6,2022,2,20,6,1,Winter,3,1.0630052912589987
Dallas,2021-12-20 20:00:00,-0.40084349038602496,1.3739148054257342,0.335215709789885,1.399773736475306,1,2021,12,20,0,20,Winter,3,-1.6524593701648156
New York,2023-05-04 05:00:00,-0.1446598490995017,-0.5248834863852823,1.9129885715295336,0.3132749032134972,4,2023,5,4,3,5,Spring,1,0.13449961511102482
San Diego,2023-10-30 20:00:00,-0.24679051519917888,0.3623759204381196,-0.5362870608393748,-0.8826246198271408,8,2023,10,30,0,20,Fall,0,-0.058018124933664435
Philadelphia,2020-12-29 08:00:00,-1.7960467805156768,-0.24072200647253766,-0.3365701675060573,-1.2818624002318946,5,2020,12,29,1,8,Winter,3,-0.46874785035216815
Dallas,2020-01-04 05:00:00,0.015816519688838963,1.4613859880990603,0.4022661071598525,-0.06389130297202096,1,2020,1,4,5,5,Winter,3,-0.9111337296809598
New York,2021-09-04 03:00:00,-0.5172101048964091,0.16530200746589108,-0.8315711317713189,-1.0336626211483741,4,2021,9,4,5,3,Fall,0,-0.040209417531653704
Philadelphia,2022-10-04 05:00:00,-0.9650844669952828,0.012512000657341617,0.4254090287514562,0.2275570399746104,5,2022,10,4,1,5,Fall,0,-0.683360322959289
Dallas,2023-03-08 20:00:00,0.27537424089988244,-0.9698044546727265,2.046314962238325,1.4787951781966566,1,2023,3,8,2,20,Spring,1,0.24703691418409668
San Jose,2022-01-18 10:00:00,0.2312943727333129,-0.18325838637973538,0.8330322639127644,0.43913204818017154,9,2022,1,18,1,10,Winter,3,0.09721901721348156
Philadelphia,2021-08-06 22:00:00,-0.7341513350263407,-0.5652772425479659,1.0916110804879036,1.2458145919133854,5,2021,8,6,4,22,Summer,2,-0.5461221339014365
San Antonio,2023-06-29 23:00:00,1.19333449308319,0.20191286750762513,-0.049433693716042844,1.5440369638502502,7,2023,6,29,3,23,Summer,2,0.02758963138922088
New York,2021-02-03 17:00:00,-1.6945114337631397,-0.07132030194101774,0.9097279109405957,1.1556791898892105,4,2021,2,3,2,17,Winter,3,-1.4199474007059611
Phoenix,2021-07-10 10:00:00,0.7703166867540973,-2.7458375937081874,-0.29471980239856926,-0.0911199119235152,6,2021,7,10,5,10,Summer,2,2.2800948585979217
Chicago,2022-10-13 15:00:00,0.5687947255533983,-0.4102213989420621,-0.5751051588993459,-1.0977947554532164,0,2022,10,13,3,15,Fall,0,1.0204665133225719
San Jose,2021-02-13 09:00:00,-1.4854409134060982,-0.8718162409935991,3.203435589328734,1.0179183533392293,9,2021,2,13,5,9,Winter,3,-0.7234866930446333
Phoenix,2023-10-01 07:00:00,0.828047378202787,-2.4624165774603735,0.5044476291123817,-0.29096553217085885,6,2023,10,1,6,7,Fall,0,2.206369550830016
Los Angeles,2020-10-19 15:00:00,0.09663725779337223,-1.2049776531636385,4.506657218783345,1.5686461115772918,3,2020,10,19,0,15,Fall,0,0.2562785026356697
New York,2021-01-20 11:00:00,-0.5144292736453561,-0.32972831535565733,2.312279463411535,-0.3370049167367219,4,2021,1,20,2,11,Winter,3,0.023104579281630882
Dallas,2023-02-11 04:00:00,-2.58087563203069,0.788324600303751,0.18382819626969973,1.2591958323948154,1,2023,2,11,5,4,Winter,3,-2.5566246899782534
Los Angeles,2021-04-16 08:00:00,0.5074014897770095,0.07233197163425018,-0.965257284883986,-0.8140846720656364,3,2021,4,16,4,8,Spring,1,0.5657934687936247
Chicago,2020-05-29 14:00:00,-0.23112317457677756,1.3966994595595488,0.2931679267297355,-1.5281435476617176,0,2020,5,29,4,14,Spring,1,-0.4775510315277487
Chicago,2023-12-02 23:00:00,-0.46547083357735625,1.0802698927528316,-0.8839988090279892,-1.3984026055704373,0,2023,12,2,5,23,Winter,3,-0.46463316006774946
Los Angeles,2022-03-11 15:00:00,0.3424944147992242,1.2675806529802642,-0.7590274787053006,0.785019651470291,3,2022,3,11,4,15,Spring,1,-0.9006504186038167
San Jose,2020-07-22 01:00:00,-0.6510336894884526,-0.45722986675960103,0.4032506521645971,-1.5888281406944382,9,2020,7,22,2,1,Summer,2,0.4860680731829472
New York,2022-01-12 21:00:00,-0.7014414307590439,0.5265245043970409,-0.8170917574663593,-1.3127008373886586,4,2022,1,12,2,21,Winter,3,-0.2829987220586381
San Antonio,2023-08-05 22:00:00,0.7096678075894773,1.4178130887323068,-0.999823335927162,1.3839337796891806,7,2023,8,5,5,22,Summer,2,-0.9950253768769308
Los Angeles,2021-04-19 16:00:00,-0.5469005046156912,0.5232882363762758,0.8904520584545794,0.2510822393086366,3,2021,4,19,0,16,Spring,1,-0.7661627920556079
San Jose,2020-04-14 01:00:00,0.12297978832045904,-0.749903040428472,-0.16663883997925955,-0.2496207677428284,9,2020,4,14,1,1,Spring,1,0.6525307330709517
San Antonio,2020-02-09 23:00:00,-0.6984889269094129,0.7380884340003765,-0.28542156484733955,-0.4826661303066373,7,2020,2,9,6,23,Winter,3,-0.7257175386680207
San Jose,2020-07-26 23:00:00,0.06935293079084713,1.4194849952754813,-0.9887982701690364,1.714457316396738,9,2020,7,26,6,23,Summer,2,-1.5107147744764724
Phoenix,2020-12-05 12:00:00,1.835144832109521,-0.6828328177429709,0.5486285986349052,-1.3648354702832866,6,2020,12,5,5,12,Winter,3,2.0710288781263393
New York,2023-05-07 04:00:00,-1.520181192134796,0.519785422742764,1.6954781108893486,-0.21274957922957924,4,2023,5,7,6,4,Spring,1,-1.1878125383287004
Philadelphia,2022-06-23 16:00:00,-1.4501973721432615,1.1985985775887786,0.13916288428498896,-0.3867132361746745,5,2022,6,23,3,16,Summer,2,-1.51917932129815
Philadelphia,2023-11-22 23:00:00,-0.9979638761055741,-0.5831074309104001,-0.15918776476221988,-0.7787629410921199,5,2023,11,22,2,23,Fall,0,0.05462387616128274
Chicago,2020-02-01 20:00:00,0.3012784094112966,-1.1836168059073495,-0.4545794117485533,-1.5348199333937624,0,2020,2,1,5,20,Winter,3,1.51858438503957
San Jose,2022-03-18 18:00:00,-0.12955242755613364,-0.6143832395804797,-0.8047263712912257,-0.9222511914251386,9,2022,3,18,4,18,Spring,1,0.6597474243949405
Houston,2021-06-19 04:00:00,0.39486413904966927,1.1374195017473123,2.3815814238666517,1.1815065892018393,2,2021,6,19,5,4,Summer,2,-0.9314853233194541
Houston,2020-12-02 14:00:00,-0.8568761528545944,1.9411943283979989,0.3646221491184865,0.8126534172837071,2,2020,12,2,2,14,Winter,3,-2.080599347920287
Houston,2023-12-26 09:00:00,1.2828893606815361,2.125762045135105,-0.8578042513157611,1.7185064065092845,2,2023,12,26,1,9,Winter,3,-1.2256794131693567
Chicago,2023-08-05 04:00:00,-0.14243032108945022,-0.6931351274003793,-0.09692205006202942,0.39114345683329255,0,2023,8,5,5,4,Summer,2,0.21573261480090186
Los Angeles,2020-04-13 04:00:00,-0.007994907727585194,1.3731113015036784,0.6165271001665598,-1.2966783328534792,3,2020,4,13,0,4,Spring,1,-0.4115222091970311
Dallas,2020-03-07 16:00:00,-0.06102240435294611,-0.6479324989505966,0.40322405641032966,0.6804310114428216,1,2020,3,7,5,16,Spring,1,0.12908868244954175
San Diego,2020-12-08 00:00:00,0.6938438647564422,0.37568056537605365,-0.2751667218742233,-0.29138109717693467,8,2020,12,8,1,0,Winter,3,0.2900619034947137
San Antonio,2021-11-29 10:00:00,0.028847857124432982,-0.6363573695217399,-0.9758849501356716,-1.7190698927241344,7,2021,11,29,0,10,Fall,0,1.0664066474328693
Philadelphia,2023-10-25 09:00:00,0.814629799120129,-1.2416571792728033,0.7956583728645646,-1.5783111060891328,5,2023,10,25,2,9,Fall,0,1.8865331559827463
San Jose,2021-12-14 09:00:00,0.11488814133615999,0.7163125996722841,-0.2577356315032567,-1.2611995161834957,9,2021,12,14,1,9,Winter,3,0.07505534741702335
Chicago,2020-10-08 05:00:00,-0.14507303304980737,0.7599164981929473,-0.7352726075807914,0.8120419914017181,0,2020,10,8,3,5,Fall,0,-0.8810845706080322
Philadelphia,2021-09-02 21:00:00,1.2076381894767114,-0.9072824553235478,-0.6736191863732541,-0.8763334955052704,5,2021,9,2,3,21,Fall,0,1.650745388209412
Philadelphia,2020-11-13 11:00:00,0.9259285521080561,-1.3707095159684448,-0.737585210133108,-0.059579411811376805,5,2020,11,13,4,11,Fall,0,1.4749153052172461
San Antonio,2020-03-09 14:00:00,-1.8998996024845753,0.3823281864600072,0.3372737562542026,-0.8471641969189279,7,2020,3,9,0,14,Spring,1,-1.0962110986035478
Philadelphia,2021-07-31 11:00:00,-0.9027489943672552,0.45386639313683724,2.3381943404718406,-0.9873869267280468,5,2021,7,31,5,11,Summer,2,-0.4799252113847373
Los Angeles,2023-05-22 03:00:00,0.2198893207953662,-0.49302790656105533,0.08960035330635832,-1.6157352883197782,3,2023,5,22,0,3,Spring,1,1.0524219569817137
Philadelphia,2021-05-07 04:00:00,0.6795719606380467,0.7195404489314843,-0.22737394179834042,1.0871351165751824,5,2021,5,7,4,4,Spring,1,-0.45209314086686864
San Jose,2022-02-06 19:00:00,0.6537349725964569,1.2300659581130937,-0.8536814781571985,-1.1413734586948778,9,2022,2,6,6,19,Winter,3,0.02849699083825951
Houston,2021-11-01 12:00:00,1.4221509558729177,2.0756682746243986,1.3589437728513856,1.2788606037554033,2,2021,11,1,0,12,Fall,0,-0.9450097636841812
San Jose,2020-07-13 06:00:00,2.2776157202663616,1.175955656003769,-0.24589667075566135,0.1391720851476193,9,2020,7,13,0,6,Summer,2,0.582874464509506
San Diego,2021-11-29 17:00:00,0.6536260699464888,0.34415381990953275,-0.5267223006614641,0.5036165037356852,8,2021,11,29,0,17,Fall,0,-0.008984292587275042
Chicago,2023-12-11 14:00:00,0.5933772446833415,-0.0315398256415798,-0.9031048255866421,0.4353765632871694,0,2023,12,11,0,14,Winter,3,0.22224656287095873
New York,2023-12-22 13:00:00,1.274748092102259,0.7694728763972151,-0.8382723575990225,-0.9524318772329663,4,2023,12,22,4,13,Winter,3,0.6363480709929642
San Diego,2021-10-29 00:00:00,0.06632719271898997,-0.09704426999749076,-0.9257339047779425,-0.5272403583742402,8,2021,10,29,4,0,Fall,0,0.2988402535522316
Los Angeles,2023-11-19 19:00:00,-0.3234224620138953,-1.3704177443062386,0.3079386488408538,0.9653616887914037,3,2023,11,19,6,19,Fall,0,0.3297222248712512
Los Angeles,2020-09-24 07:00:00,0.8951660994776754,1.0015670275256914,-0.8240679619860332,0.12445631701589573,3,2020,9,24,3,7,Fall,0,-0.14539118222225886
Chicago,2020-08-27 09:00:00,0.49596053538263524,0.5408598675595981,-0.4933357891804081,-0.8941252410844183,0,2020,8,27,3,9,Summer,2,0.2856542057570313
Philadelphia,2022-04-13 07:00:00,-0.873109152765297,1.5026431811161485,1.1802905337939176,0.6770553133484499,5,2022,4,13,2,7,Spring,1,-1.7568159465511277
Los Angeles,2022-10-17 04:00:00,-0.15284028981780223,-0.267971715694681,-0.5630716815614124,-1.1646427885388986,3,2022,10,17,0,4,Fall,0,0.5114822220986182
Phoenix,2021-04-25 23:00:00,1.086302834559763,-2.3731894324545078,0.040677622944999894,1.571164667392527,6,2021,4,25,6,23,Spring,1,1.6163146128199963
Dallas,2021-04-04 15:00:00,0.08218040968170062,-1.4106595208780734,1.1249881133873247,0.7068152210785479,1,2021,4,4,6,15,Spring,1,0.6999424655430205
San Antonio,2020-10-07 19:00:00,0.11458944448379162,-1.410268679269918,-0.38272169510448095,1.7194933136666797,7,2020,10,7,2,19,Fall,0,0.34401528469855874
Phoenix,2021-03-19 05:00:00,0.31013705733410213,-1.8454954217537374,-0.7891584420347144,-1.5555073503344001,6,2021,3,19,4,5,Spring,1,1.9594588406381
Phoenix,2022-12-23 09:00:00,0.6841698415595843,-0.5591888136312797,-0.9430418718243238,0.1230291158201205,6,2022,12,23,4,9,Winter,3,0.7346849317060945
Dallas,2021-08-27 17:00:00,0.03711480195301817,-1.3327570035346223,0.057064175492537894,1.5243955685924202,1,2021,8,27,4,17,Summer,2,0.3188287269669892
San Jose,2022-05-07 08:00:00,0.7118556496865389,1.129997894407425,-0.7936263493549705,-1.4804322401716052,9,2022,5,7,5,8,Spring,1,0.25448614179430457
Dallas,2020-02-11 17:00:00,-1.3203393855883583,-0.7905711130497686,-0.930652124757501,-0.4862279022065908,1,2020,2,11,1,17,Winter,3,-0.11714757733683114
Chicago,2022-02-21 12:00:00,0.21176044962850527,0.7242606697132568,0.5542046371210338,-0.06037120244099564,0,2022,2,21,0,12,Winter,3,-0.3160564417676582
San Antonio,2022-02-27 20:00:00,0.7920773764234555,0.41894457718905576,-0.005444403533873731,-1.2382114002906817,7,2022,2,27,6,20,Winter,3,0.6733454869731909
New York,2020-05-28 12:00:00,0.7903687182014988,1.4970059088383778,2.6275361376471436,1.0720776314641374,4,2020,5,28,3,12,Spring,1,-0.881156476926726
Phoenix,2022-04-30 04:00:00,2.1055315698512955,-2.373518211341962,-0.7198111514562238,1.3951178462262395,6,2022,4,30,5,4,Spring,1,2.3058508384571774
Phoenix,2021-10-04 21:00:00,0.4470191868569189,-0.6583023945348886,1.6919295382860426,-0.7600041258448327,6,2021,10,4,0,21,Fall,0,0.9809862029578593
San Diego,2020-05-09 19:00:00,1.252881005595725,-0.6689508359309648,1.5284212482828223,-0.3813178525745858,8,2020,5,9,5,19,Spring,1,1.3408499535047815
Los Angeles,2021-06-20 00:00:00,1.067039809844628,1.2096436305770126,-0.2180134366244872,-0.71130191927799,3,2021,6,20,6,0,Summer,2,0.1352725379119179
San Jose,2023-04-13 00:00:00,-0.019962131881936976,-0.8281083794051297,-0.4252517723510459,-1.2872435824588433,9,2023,4,13,3,0,Spring,1,1.0003242648525152
Chicago,2021-04-13 22:00:00,0.7067592724508978,0.6110456865153309,1.2440520681855944,-0.7604944141622725,0,2021,4,13,1,22,Spring,1,0.3198054874926268
Dallas,2022-08-22 15:00:00,2.4708058303621128,0.790493290278413,0.2948458136830612,0.4376112624449473,1,2022,8,22,0,15,Summer,2,0.8396212557030905
Los Angeles,2023-08-19 02:00:00,0.21243791681452212,0.9740795414643183,-0.38170333703212644,0.5041548549287231,3,2023,8,19,5,2,Summer,2,-0.6864378184428437
Los Angeles,2021-09-10 20:00:00,1.1416966677446243,-0.6764877223428098,0.2602090726519153,-1.057953560868481,3,2021,9,10,4,20,Fall,0,1.5285539585190382
Phoenix,2020-04-26 09:00:00,-0.2943590632891062,-1.2035040020162053,3.307519379178047,-1.1332867627343457,6,2020,4,26,6,9,Spring,1,1.0178519458808553
Los Angeles,2022-04-26 08:00:00,-0.7255099797593748,0.4784857700606868,0.19703871599446998,0.7080737417388969,3,2022,4,26,1,8,Spring,1,-1.0160235496772791
Phoenix,2021-06-13 01:00:00,0.9809122743124342,-2.858285229262236,-0.4663501513245663,-0.9820908173069811,6,2021,6,13,6,1,Summer,2,2.812098865255451
San Diego,2021-05-09 23:00:00,0.11853691979321342,-0.48528008644252946,0.061085033859993226,-0.011966702035364813,8,2021,5,9,6,23,Spring,1,0.39065578531796386
San Diego,2023-11-05 02:00:00,-0.6382343981762332,0.08771707407456737,-0.7475594194594312,-1.1086726039506007,8,2023,11,5,6,2,Fall,0,-0.036349986029792676
Chicago,2021-12-04 17:00:00,0.3690312877481555,0.9397091360677008,-0.37457253004101554,-1.5088656868356165,0,2021,12,4,5,17,Winter,3,0.17811451616532756
Houston,2023-04-27 02:00:00,1.5950935790806378,1.5087046861154498,-0.9465709340138082,-1.7115759388753207,2,2023,4,27,3,2,Spring,1,0.6362153596998736
San Diego,2021-01-29 02:00:00,-0.41880148154346564,1.3796462780212293,0.5678826293690116,-1.269321852930092,8,2021,1,29,4,2,Winter,3,-0.6774144090138314
New York,2023-08-10 11:00:00,1.5103486403404922,-0.8737514423520852,0.8896294183479597,0.5501930094523605,4,2023,8,10,3,11,Summer,2,1.2854348953115666
San Diego,2021-07-16 04:00:00,-0.08076037176213177,1.0821641154186858,-0.9847850859039343,1.334162108713098,8,2021,7,16,4,4,Summer,2,-1.2435907252448726
San Jose,2020-07-26 14:00:00,0.18589921176519794,1.3763315693295468,-0.8884445079830534,0.07645174922627432,9,2020,7,26,6,14,Summer,2,-0.8040671916365032
Philadelphia,2022-10-27 06:00:00,-0.17301360541852295,0.7369857360665627,-0.6854238085223575,0.48174859632079164,5,2022,10,27,3,6,Fall,0,-0.7608931244804319
San Antonio,2023-11-05 05:00:00,1.0695768142853406,0.7771334404410263,1.112344751366654,1.0691746567979075,7,2023,11,5,6,5,Fall,0,-0.24386800113653465
Los Angeles,2022-09-08 18:00:00,0.23773653737453204,0.38387192073670534,-0.9268611169832709,0.02905316619509193,3,2022,9,8,3,18,Fall,0,-0.11331514959092334
San Diego,2023-11-02 04:00:00,0.7116715473377697,-1.181062198290191,-0.5347151713762772,-0.906011934017647,8,2023,11,2,3,4,Fall,0,1.5350322068313254
Philadelphia,2022-08-28 07:00:00,-2.1157935897285336,-0.6775191016556932,-0.9777223914375673,0.8109497430887995,5,2022,8,28,6,7,Summer,2,-1.1582614198698813
Los Angeles,2022-03-09 16:00:00,-0.12393462821306464,-0.4937375290214207,0.3606711372787427,-1.5781530211776158,3,2022,3,9,2,16,Spring,1,0.8284315499441821
